PROBEID	SYMBOL	ENTREZID	GENENAME
207619_at	HCRTR1	3061	hypocretin (orexin) receptor 1
207620_s_at	CASK	8573	calcium/calmodulin-dependent serine protein kinase (MAGUK family)
207621_s_at	PEMT	10400	phosphatidylethanolamine N-methyltransferase
207622_s_at	ABCF2	10061	ATP binding cassette subfamily F member 2
207623_at	ABCF2	10061	ATP binding cassette subfamily F member 2
207624_s_at	RPGR	6103	retinitis pigmentosa GTPase regulator
207625_s_at	CBFA2T2	9139	"core-binding factor, runt domain, alpha subunit 2; translocated to, 2"
207626_s_at	SLC7A2	6542	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"
207627_s_at	TFCP2	7024	transcription factor CP2
207628_s_at	WBSCR22	114049	Williams Beuren syndrome chromosome region 22
207629_s_at	ARHGEF2	9181	Rho/Rac guanine nucleotide exchange factor 2
207630_s_at	CREM	1390	cAMP responsive element modulator
207631_at	NBR2	10230	neighbor of BRCA1 gene 2 (non-protein coding)
207632_at	MUSK	4593	"muscle, skeletal, receptor tyrosine kinase"
207633_s_at	MUSK	4593	"muscle, skeletal, receptor tyrosine kinase"
207634_at	PDCD1	5133	programmed cell death 1
207635_s_at	KCNH1	3756	"potassium channel, voltage gated eag related subfamily H, member 1"
207636_at	SERPINI2	5276	"serpin peptidase inhibitor, clade I (pancpin), member 2"
207637_at	WSCD2	9671	WSC domain containing 2
207638_at	TMPRSS15	5651	"transmembrane protease, serine 15"
207639_at	FZD9	8326	frizzled class receptor 9
207640_x_at	NTN3	4917	netrin 3
207641_at	TNFRSF13B	23495	"tumor necrosis factor receptor superfamily, member 13B"
207642_at	HCRT	3060	hypocretin (orexin) neuropeptide precursor
207643_s_at	TNFRSF1A	7132	"tumor necrosis factor receptor superfamily, member 1A"
207644_at	FOXH1	8928	forkhead box H1
207645_s_at	CHD1L	9557	chromodomain helicase DNA binding protein 1-like
207646_s_at			
207647_at	CDY1	9085	"chromodomain protein, Y-linked, 1"
207648_at	DRP2	1821	dystrophin related protein 2
207649_at	KRT37	8688	"keratin 37, type I"
207650_x_at	PTGER1	5731	prostaglandin E receptor 1
207651_at	GPR171	29909	G protein-coupled receptor 171
207652_s_at	CMKLR1	1240	chemerin chemokine-like receptor 1
207653_at	FOXD2	2306	forkhead box D2
207654_x_at	DR1	1810	down-regulator of transcription 1
207655_s_at	BLNK	29760	B-cell linker
207656_s_at	ACOX1	51	"acyl-CoA oxidase 1, palmitoyl"
207657_x_at	TNPO1	3842	transportin 1
207658_s_at	FOXG1	2290	forkhead box G1
207659_s_at	MOBP	4336	myelin-associated oligodendrocyte basic protein
207660_at	DMD	1756	dystrophin
207661_s_at	SH3PXD2A	9644	SH3 and PX domains 2A
207662_at	TBX1	6899	T-box 1
207663_x_at	GAGE3	2575	G antigen 3
207664_at	ADAM2	2515	ADAM metallopeptidase domain 2
207665_at	ADAM21	8747	ADAM metallopeptidase domain 21
207666_x_at	SSX3	10214	"synovial sarcoma, X breakpoint 3"
207667_s_at	MAP2K3	5606	mitogen-activated protein kinase kinase 3
207668_x_at	PDIA6	10130	"protein disulfide isomerase family A, member 6"
207669_at	KRT83	3889	"keratin 83, type II"
207670_at	KRT85	3891	"keratin 85, type II"
207671_s_at	BEST1	7439	bestrophin 1
207672_at	RFX4	5992	"regulatory factor X, 4 (influences HLA class II expression)"
207673_at	NPHS1	4868	"nephrosis 1, congenital, Finnish type (nephrin)"
207674_at	FCAR	2204	Fc fragment of IgA receptor
207675_x_at	ARTN	9048	artemin
207676_at	ONECUT2	9480	one cut homeobox 2
207677_s_at	NCF4	4689	neutrophil cytosolic factor 4
207678_s_at	SOX30	11063	SRY box 30
207679_at	PAX3	5077	paired box 3
207680_x_at	PAX3	5077	paired box 3
207681_at	CXCR3	2833	chemokine (C-X-C motif) receptor 3
207682_s_at	KIF25	3834	kinesin family member 25
207683_at	FOXN1	8456	forkhead box N1
207684_at	TBX6	6911	T-box 6
207685_at	CRYBB3	1417	crystallin beta B3
207686_s_at	CASP8	841	"caspase 8, apoptosis-related cysteine peptidase"
207687_at	INHBC	3626	inhibin beta C
207688_s_at			
207689_at	TBX10	347853	T-box 10
207690_at	ALX3	257	ALX homeobox 3
207691_x_at	ENTPD1	953	ectonucleoside triphosphate diphosphohydrolase 1
207692_s_at	ACAN	176	aggrecan
207693_at	CACNB4	785	"calcium channel, voltage-dependent, beta 4 subunit"
207694_at	POU3F4	5456	POU class 3 homeobox 4
207695_s_at	IGSF1	3547	"immunoglobulin superfamily, member 1"
207696_at	FUT9	10690	"fucosyltransferase 9 (alpha (1,3) fucosyltransferase)"
207697_x_at	LILRB2	10288	"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2"
207698_at	LINC01558	26238	long intergenic non-protein coding RNA 1558
207699_at	ZFHX2	85446	zinc finger homeobox 2
207700_s_at	NCOA3	8202	nuclear receptor coactivator 3
207701_at	C22orf24	25775	chromosome 22 open reading frame 24
207702_s_at	MAGI2	9863	"membrane associated guanylate kinase, WW and PDZ domain containing 2"
207703_at	NLGN4Y	22829	"neuroligin 4, Y-linked"
207704_s_at	GAS7	8522	growth arrest-specific 7
207705_s_at	NINL	22981	ninein-like
207706_at	USH2A	7399	"Usher syndrome 2A (autosomal recessive, mild)"
207707_s_at	SEC13	6396	"SEC13 homolog, nuclear pore and COPII coat complex component"
207708_at	ALOXE3	59344	arachidonate lipoxygenase 3
207709_at	PRKAA2	5563	"protein kinase, AMP-activated, alpha 2 catalytic subunit"
207710_at	LCE2B	26239	late cornified envelope 2B
207711_at	SOGA1	140710	"suppressor of glucose, autophagy associated 1"
207712_at	BAGE	574	B melanoma antigen
207713_s_at	RBCK1	10616	RanBP-type and C3HC4-type zinc finger containing 1
207714_s_at	SERPINH1	871	"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)"
207715_at	CRYGB	1419	crystallin gamma B
207716_at	KRT38	8687	"keratin 38, type I"
207717_s_at	PKP2	5318	plakophilin 2
207718_x_at	CYP2A7	1549	"cytochrome P450, family 2, subfamily A, polypeptide 7"
207719_x_at	CEP170	9859	centrosomal protein 170kDa
207720_at	LOR	4014	loricrin
207721_x_at	HINT1	3094	histidine triad nucleotide binding protein 1
207722_s_at	BTBD2	55643	BTB (POZ) domain containing 2
207723_s_at	KLRC3	3823	"killer cell lectin-like receptor subfamily C, member 3"
207724_s_at	SPAST	6683	spastin
207725_at	POU4F2	5458	POU class 4 homeobox 2
207726_at	ESRRB	2103	estrogen-related receptor beta
207727_s_at	MUTYH	4595	mutY DNA glycosylase
207728_at	ATF7IP	55729	activating transcription factor 7 interacting protein
207729_at	CDH9	1007	"cadherin 9, type 2 (T1-cadherin)"
207730_x_at	TNFAIP8L1	126282	"tumor necrosis factor, alpha-induced protein 8-like 1"
207731_at			
207732_s_at	DLG3	1741	"discs, large homolog 3 (Drosophila)"
207733_x_at	PSG9	5678	pregnancy specific beta-1-glycoprotein 9
207734_at	LAX1	54900	lymphocyte transmembrane adaptor 1
207735_at	RNF125	54941	"ring finger protein 125, E3 ubiquitin protein ligase"
207736_s_at	TNP2	7142	transition protein 2 (during histone to protamine replacement)
207737_at			
207738_s_at	NCKAP1	10787	NCK-associated protein 1
207739_s_at			
207740_s_at	NUP62	23636	nucleoporin 62kDa
207741_x_at	TPSAB1	7177	tryptase alpha/beta 1
207742_s_at	NR6A1	2649	"nuclear receptor subfamily 6, group A, member 1"
207743_at			
207744_at			
207745_at	CABP2	51475	calcium binding protein 2
207746_at	POLQ	10721	"polymerase (DNA directed), theta"
207747_s_at	DOK4	55715	docking protein 4
207748_at			
207749_s_at	PPP2R3A	5523	"protein phosphatase 2, regulatory subunit B'', alpha"
207750_at			
207751_at			
207752_x_at	PRB1	5542	proline-rich protein BstNI subfamily 1
207753_at	ZNF304	57343	zinc finger protein 304
207754_at	RASSF8	11228	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8
207755_at			
207756_at			
207757_at	ZFP2	80108	ZFP2 zinc finger protein
207758_at			
207759_s_at			
207760_s_at	NCOR2	9612	nuclear receptor corepressor 2
207761_s_at	METTL7A	25840	methyltransferase like 7A
207762_at	LPAL2	80350	"lipoprotein, Lp(a)-like 2, pseudogene"
207763_at	S100A5	6276	S100 calcium binding protein A5
207764_s_at	HIPK3	10114	homeodomain interacting protein kinase 3
207765_s_at	FAM214B	80256	"family with sequence similarity 214, member B"
207766_at	CDKL1	8814	cyclin-dependent kinase-like 1 (CDC2-related kinase)
207767_s_at	EGR4	1961	early growth response 4
207768_at	EGR4	1961	early growth response 4
207769_s_at	PQBP1	10084	polyglutamine binding protein 1
207770_x_at	CSH2	1443	chorionic somatomammotropin hormone 2
207771_at	SLC5A2	6524	"solute carrier family 5 (sodium/glucose cotransporter), member 2"
207772_s_at	PRMT8	56341	protein arginine methyltransferase 8
207773_x_at	CYP3A43	64816	"cytochrome P450, family 3, subfamily A, polypeptide 43"
207774_at	ATG10	83734	autophagy related 10
207775_at	MGC4859	79150	uncharacterized LOC79150
207776_s_at	CACNB2	783	"calcium channel, voltage-dependent, beta 2 subunit"
207777_s_at	SP140	11262	SP140 nuclear body protein
207778_at	REG1CP	5969	"regenerating family member 1 gamma, pseudogene"
207779_at			
207780_at	CYLC2	1539	"cylicin, basic protein of sperm head cytoskeleton 2"
207781_s_at	ZNF711	7552	zinc finger protein 711
207782_s_at	PSEN1	5663	presenilin 1
207783_x_at	HUWE1	10075	"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
207784_at	ARSD	414	arylsulfatase D
207785_s_at	RBPJ	3516	recombination signal binding protein for immunoglobulin kappa J region
207786_at	CYP2R1	120227	"cytochrome P450, family 2, subfamily R, polypeptide 1"
207787_at	KRT33B	3884	"keratin 33B, type I"
207788_s_at	SORBS3	10174	sorbin and SH3 domain containing 3
207789_s_at	DPP6	1804	dipeptidyl-peptidase 6
207790_at	LRRC1	55227	leucine rich repeat containing 1
207791_s_at	RAB1A	5861	"RAB1A, member RAS oncogene family"
207792_at	OPRD1	4985	"opioid receptor, delta 1"
207793_s_at	EPB41	2035	erythrocyte membrane protein band 4.1
207794_at	CCR2	729230	chemokine (C-C motif) receptor 2
207795_s_at	KLRD1	3824	"killer cell lectin-like receptor subfamily D, member 1"
207796_x_at	KLRD1	3824	"killer cell lectin-like receptor subfamily D, member 1"
207797_s_at	LRP2BP	55805	LRP2 binding protein
207798_s_at	ATXN2L	11273	ataxin 2-like
207799_x_at	ARMCX4	100131755	"armadillo repeat containing, X-linked 4"
207800_at	AKAP5	9495	A kinase (PRKA) anchor protein 5
207801_s_at	RNF10	9921	ring finger protein 10
207802_at	CRISP3	10321	cysteine-rich secretory protein 3
207803_s_at	CSN3	1448	casein kappa
207804_s_at	FCN2	2220	ficolin (collagen/fibrinogen domain containing lectin) 2
207805_s_at	PSMD9	5715	"proteasome 26S subunit, non-ATPase 9"
207808_s_at	PROS1	5627	protein S (alpha)
207809_s_at	ATP6AP1	537	"ATPase, H+ transporting, lysosomal accessory protein 1"
207810_at	F13B	2165	"coagulation factor XIII, B polypeptide"
207811_at	KRT12	3859	"keratin 12, type I"
207812_s_at	GORASP2	26003	golgi reassembly stacking protein 2
207813_s_at	FDXR	2232	ferredoxin reductase
207814_at	DEFA6	1671	"defensin, alpha 6, Paneth cell-specific"
207815_at	PF4V1	5197	platelet factor 4 variant 1
207816_at	LALBA	3906	"lactalbumin, alpha-"
207817_at	IFNW1	3467	"interferon, omega 1"
207818_s_at	HTR7	3363	"5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled"
207819_s_at	ABCB4	5244	ATP binding cassette subfamily B member 4
207820_at	ADH1A	124	"alcohol dehydrogenase 1A (class I), alpha polypeptide"
207821_s_at	PTK2	5747	protein tyrosine kinase 2
207822_at	FGFR1	2260	fibroblast growth factor receptor 1
207823_s_at	AIF1	199	allograft inflammatory factor 1
207824_s_at	MAZ	4150	MYC-associated zinc finger protein (purine-binding transcription factor)
207825_s_at	GHRHR	2692	growth hormone releasing hormone receptor
207826_s_at	ID3	3399	"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein"
207827_x_at	SNCA	6622	synuclein alpha
207828_s_at	CENPF	1063	centromere protein F
207829_s_at	BNIP1	662	BCL2/adenovirus E1B 19kDa interacting protein 1
207830_s_at	PPP1R8	5511	"protein phosphatase 1, regulatory subunit 8"
207831_x_at	DHPS	1725	deoxyhypusine synthase
207832_at	BAIAP2	10458	BAI1-associated protein 2
207833_s_at	HLCS	3141	holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase)
207834_at	FBLN1	2192	fibulin 1
207835_at	FBLN1	2192	fibulin 1
207836_s_at	RBPMS	11030	RNA binding protein with multiple splicing
207837_at	RBPMS	11030	RNA binding protein with multiple splicing
207838_x_at	PBXIP1	57326	pre-B-cell leukemia homeobox interacting protein 1
207839_s_at	TMEM8B	51754	transmembrane protein 8B
207840_at	CD160	11126	CD160 molecule
207841_at	SPIN2A	54466	"spindlin family, member 2A"
207842_s_at	CASC3	22794	cancer susceptibility candidate 3
207843_x_at	CYB5A	1528	cytochrome b5 type A (microsomal)
207844_at	IL13	3596	interleukin 13
207845_s_at	ANAPC10	10393	anaphase promoting complex subunit 10
207846_at	POU1F1	5449	POU class 1 homeobox 1
207847_s_at	MUC1	4582	"mucin 1, cell surface associated"
207848_at	AVP	551	arginine vasopressin
207849_at	IL2	3558	interleukin 2
207850_at	CXCL3	2921	chemokine (C-X-C motif) ligand 3
207851_s_at	INSR	3643	insulin receptor
207852_at	CXCL5	6374	chemokine (C-X-C motif) ligand 5
207853_s_at	SNCB	6620	synuclein beta
207854_at	GYPE	2996	glycophorin E (MNS blood group)
207855_s_at	CLCC1	23155	chloride channel CLIC-like 1
207856_s_at			
207857_at	LILRA2	11027	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2"
207858_s_at	PKLR	5313	"pyruvate kinase, liver and RBC"
207859_s_at	CHRNB3	1142	"cholinergic receptor, nicotinic beta 3"
207860_at	NCR1	9437	natural cytotoxicity triggering receptor 1
207861_at	CCL22	6367	chemokine (C-C motif) ligand 22
207862_at	UPK2	7379	uroplakin 2
207863_at	ADPRH	141	ADP-ribosylarginine hydrolase
207864_at	SCN7A	6332	"sodium channel, voltage gated, type VII alpha subunit"
207865_s_at	BMP8B	656	bone morphogenetic protein 8b
207866_at	BMP8A	353500	bone morphogenetic protein 8a
207867_at	PAX4	5078	paired box 4
207868_at	CHRNA2	1135	"cholinergic receptor, nicotinic alpha 2"
207869_s_at	CACNA1G	8913	"calcium channel, voltage-dependent, T type, alpha 1G subunit"
207870_at	AKAP9	10142	A kinase (PRKA) anchor protein 9
207871_s_at			
207872_s_at	LILRA1	11024	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1"
207873_x_at	SEZ6L	23544	seizure related 6 homolog (mouse)-like
207874_s_at	CFHR4	10877	complement factor H-related 4
207875_at			
207876_s_at	FLNC	2318	"filamin C, gamma"
207877_s_at	NVL	4931	nuclear VCP-like
207878_at	KRT76	51350	"keratin 76, type II"
207879_at			
207880_at	ADAM11	4185	ADAM metallopeptidase domain 11
207881_at			
207882_at			
207883_s_at	TFR2	7036	transferrin receptor 2
207884_at	GUCY2D	3000	"guanylate cyclase 2D, membrane (retina-specific)"
207885_at	S100G	795	S100 calcium binding protein G
207886_s_at	CALCR	799	calcitonin receptor
207887_s_at	CALCR	799	calcitonin receptor
207888_at			
207889_at	SARDH	1757	sarcosine dehydrogenase
207890_s_at	MMP25	64386	matrix metallopeptidase 25
207891_s_at			
207892_at	CD40LG	959	CD40 ligand
207893_at	SRY	6736	sex determining region Y
207894_s_at	TCL6	27004	T-cell leukemia/lymphoma 6 (non-protein coding)
207895_at	NAALADL1	10004	N-acetylated alpha-linked acidic dipeptidase-like 1
207896_s_at	DLEC1	9940	deleted in lung and esophageal cancer 1
207897_at	CRHR2	1395	corticotropin releasing hormone receptor 2
207899_at	GIP	2695	gastric inhibitory polypeptide
207900_at	CCL17	6361	chemokine (C-C motif) ligand 17
207901_at	IL12B	3593	interleukin 12B
207902_at	IL5RA	3568	"interleukin 5 receptor, alpha"
207904_s_at	LNPEP	4012	leucyl/cystinyl aminopeptidase
207906_at	IL3	3562	interleukin 3
207907_at	TNFSF14	8740	"tumor necrosis factor (ligand) superfamily, member 14"
207908_at	KRT2	3849	"keratin 2, type II"
207909_x_at			
207910_at	SCGB1D1	10648	"secretoglobin, family 1D, member 1"
207911_s_at	TGM5	9333	transglutaminase 5
207912_s_at			
207913_at	CYP2F1	1572	"cytochrome P450, family 2, subfamily F, polypeptide 1"
207914_x_at	EVX1	2128	even-skipped homeobox 1
207915_at			
207916_at			
207917_at			
207918_s_at			
207919_at	ART1	417	ADP-ribosyltransferase 1
207920_x_at	ZFX	7543	"zinc finger protein, X-linked"
207921_x_at	PAX8	7849	paired box 8
207922_s_at	MAEA	10296	macrophage erythroblast attacher
207923_x_at	PAX8	7849	paired box 8
207924_x_at	PAX8	7849	paired box 8
207925_at	CST5	1473	cystatin D
207926_at	GP5	2814	glycoprotein V (platelet)
207927_at	HTR7	3363	"5-hydroxytryptamine (serotonin) receptor 7, adenylate cyclase-coupled"
207928_s_at	GLRA3	8001	glycine receptor alpha 3
207929_at	GRPR	2925	gastrin-releasing peptide receptor
207930_at	LCN1	3933	lipocalin 1
207931_s_at	PFKFB2	5208	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
207932_at	IFNA8	3445	"interferon, alpha 8"
207933_at	ZP2	7783	zona pellucida glycoprotein 2 (sperm receptor)
207934_at	RFPL1	5988	ret finger protein-like 1
207935_s_at	KRT13	3860	"keratin 13, type I"
207936_x_at	RFPL3	10738	ret finger protein-like 3
207937_x_at	FGFR1	2260	fibroblast growth factor receptor 1
207938_at	PI15	51050	peptidase inhibitor 15
207939_x_at	RNPS1	10921	"RNA binding protein S1, serine-rich domain"
207940_x_at	CNR1	1268	cannabinoid receptor 1 (brain)
207941_s_at	RBM39	9584	RNA binding motif protein 39
207943_x_at	PLAGL1	5325	pleiomorphic adenoma gene-like 1
207944_at	OCM2	4951	oncomodulin 2
207945_s_at	CSNK1D	1453	"casein kinase 1, delta"
207946_at	MAML3	55534	mastermind-like transcriptional coactivator 3
207949_s_at	ICA1	3382	islet cell autoantigen 1
207950_s_at	ANK3	288	"ankyrin 3, node of Ranvier (ankyrin G)"
207951_at	CSN2	1447	casein beta
207952_at	IL5	3567	interleukin 5
207953_at			
207954_at	GATA2	2624	GATA binding protein 2
207955_at	CCL27	10850	chemokine (C-C motif) ligand 27
207956_x_at	PDS5B	23047	PDS5 cohesin associated factor B
207957_s_at	PRKCB	5579	"protein kinase C, beta"
207958_at			
207959_s_at	DNAH9	1770	"dynein, axonemal, heavy chain 9"
207960_at			
207961_x_at	MYH11	4629	"myosin, heavy chain 11, smooth muscle"
207962_at	CAPN11	11131	calpain 11
207963_at	KIF25-AS1	100505879	KIF25 antisense RNA 1
207964_x_at	IFNA4	3441	"interferon, alpha 4"
207965_at	NEUROG3	50674	neurogenin 3
207966_s_at	GLG1	2734	golgi glycoprotein 1
207967_at	VPS45	11311	vacuolar protein sorting 45 homolog (S. cerevisiae)
207968_s_at	MEF2C	4208	myocyte enhancer factor 2C
207969_x_at	ACRV1	56	acrosomal vesicle protein 1
207971_s_at	CEP68	23177	centrosomal protein 68kDa
207972_at	GLRA1	2741	glycine receptor alpha 1
207973_x_at	ACRV1	56	acrosomal vesicle protein 1
207974_s_at	SKP1	6500	S-phase kinase-associated protein 1
207976_at	KLHL18	23276	kelch-like family member 18
207977_s_at	DPT	1805	dermatopontin
207978_s_at	NR4A3	8013	"nuclear receptor subfamily 4, group A, member 3"
207979_s_at	CD8B	926	CD8b molecule
207980_s_at	CITED2	10370	"Cbp/p300-interacting transactivator, with Glu/Asp rich carboxy-terminal domain, 2"
207981_s_at	ESRRG	2104	estrogen-related receptor gamma
207982_at	HIST1H1T	3010	"histone cluster 1, H1t"
207983_s_at	STAG2	10735	stromal antigen 2
207984_s_at	MPP2	4355	"membrane protein, palmitoylated 2"
207985_at			
207986_x_at	CYB561	1534	cytochrome b561
207987_s_at	GNRH1	2796	gonadotropin releasing hormone 1
207988_s_at	ARPC2	10109	actin related protein 2/3 complex subunit 2
207989_at	OPRM1	4988	"opioid receptor, mu 1"
207990_x_at	ACRV1	56	acrosomal vesicle protein 1
207991_x_at	ACRV1	56	acrosomal vesicle protein 1
207992_s_at	AMPD3	272	adenosine monophosphate deaminase 3
207993_s_at	CHP1	11261	calcineurin-like EF-hand protein 1
207994_s_at	OPRM1	4988	"opioid receptor, mu 1"
207995_s_at	CLEC4M	10332	"C-type lectin domain family 4, member M"
