PROBEID	SYMBOL	ENTREZID	GENENAME
202093_s_at	PAF1	54623	"PAF1 homolog, Paf1/RNA polymerase II complex component"
202094_at	BIRC5	332	baculoviral IAP repeat containing 5
202095_s_at	BIRC5	332	baculoviral IAP repeat containing 5
202096_s_at	TSPO	706	translocator protein (18kDa)
202097_at	NUP153	9972	nucleoporin 153kDa
202098_s_at	PRMT2	3275	protein arginine methyltransferase 2
202099_s_at	DGCR2	9993	DiGeorge syndrome critical region gene 2
202100_at	RALB	5899	v-ral simian leukemia viral oncogene homolog B
202101_s_at	RALB	5899	v-ral simian leukemia viral oncogene homolog B
202102_s_at	BRD4	23476	bromodomain containing 4
202103_at	BRD4	23476	bromodomain containing 4
202104_s_at	SPG7	6687	spastic paraplegia 7 (pure and complicated autosomal recessive)
202105_at	IGBP1	3476	immunoglobulin (CD79A) binding protein 1
202106_at	GOLGA3	2802	golgin A3
202107_s_at	MCM2	4171	minichromosome maintenance complex component 2
202108_at	PEPD	5184	peptidase D
202109_at	ARFIP2	23647	ADP-ribosylation factor interacting protein 2
202110_at	COX7B	1349	cytochrome c oxidase subunit VIIb
202111_at	SLC4A2	6522	"solute carrier family 4 (anion exchanger), member 2"
202112_at	VWF	7450	von Willebrand factor
202113_s_at	SNX2	6643	sorting nexin 2
202114_at	SNX2	6643	sorting nexin 2
202115_s_at	NOC2L	26155	NOC2-like nucleolar associated transcriptional repressor
202116_at	DPF2	5977	"D4, zinc and double PHD fingers family 2"
202117_at	ARHGAP1	392	Rho GTPase activating protein 1
202118_s_at	CPNE3	8895	copine III
202119_s_at	CPNE3	8895	copine III
202120_x_at	AP2S1	1175	adaptor-related protein complex 2 sigma 1 subunit
202121_s_at	CHMP2A	27243	charged multivesicular body protein 2A
202122_s_at	PLIN3	10226	perilipin 3
202123_s_at	ABL1	25	"ABL proto-oncogene 1, non-receptor tyrosine kinase"
202124_s_at	TRAK2	66008	"trafficking protein, kinesin binding 2"
202125_s_at	TRAK2	66008	"trafficking protein, kinesin binding 2"
202126_at	PRPF4B	8899	pre-mRNA processing factor 4B
202127_at	PRPF4B	8899	pre-mRNA processing factor 4B
202128_at	AREL1	9870	apoptosis resistant E3 ubiquitin protein ligase 1
202129_s_at	RIOK3	8780	RIO kinase 3
202130_at	RIOK3	8780	RIO kinase 3
202131_s_at	RIOK3	8780	RIO kinase 3
202132_at	WWTR1	25937	WW domain containing transcription regulator 1
202133_at	WWTR1	25937	WW domain containing transcription regulator 1
202134_s_at	WWTR1	25937	WW domain containing transcription regulator 1
202135_s_at	ACTR1B	10120	"ARP1 actin-related protein 1 homolog B, centractin beta (yeast)"
202136_at	ZMYND11	10771	"zinc finger, MYND-type containing 11"
202137_s_at	ZMYND11	10771	"zinc finger, MYND-type containing 11"
202138_x_at	AIMP2	7965	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
202139_at	AKR7A2	8574	"aldo-keto reductase family 7, member A2"
202140_s_at	CLK3	1198	CDC like kinase 3
202141_s_at	COPS8	10920	COP9 signalosome subunit 8
202142_at	COPS8	10920	COP9 signalosome subunit 8
202143_s_at	COPS8	10920	COP9 signalosome subunit 8
202144_s_at	ADSL	158	adenylosuccinate lyase
202145_at	LY6E	4061	"lymphocyte antigen 6 complex, locus E"
202146_at	IFRD1	3475	interferon-related developmental regulator 1
202147_s_at	IFRD1	3475	interferon-related developmental regulator 1
202148_s_at	PYCR1	5831	pyrroline-5-carboxylate reductase 1
202149_at	NEDD9	4739	"neural precursor cell expressed, developmentally down-regulated 9"
202150_s_at	NEDD9	4739	"neural precursor cell expressed, developmentally down-regulated 9"
202151_s_at	UBAC1	10422	UBA domain containing 1
202152_x_at	USF2	7392	"upstream transcription factor 2, c-fos interacting"
202153_s_at	NUP62	23636	nucleoporin 62kDa
202154_x_at	TUBB3	10381	"tubulin, beta 3 class III"
202155_s_at	NUP214	8021	nucleoporin 214kDa
202156_s_at	CELF2	10659	"CUGBP, Elav-like family member 2"
202157_s_at	CELF2	10659	"CUGBP, Elav-like family member 2"
202158_s_at	CELF2	10659	"CUGBP, Elav-like family member 2"
202159_at	FARSA	2193	phenylalanyl-tRNA synthetase alpha subunit
202160_at	CREBBP	1387	CREB binding protein
202161_at	PKN1	5585	protein kinase N1
202162_s_at	CNOT8	9337	CCR4-NOT transcription complex subunit 8
202163_s_at	CNOT8	9337	CCR4-NOT transcription complex subunit 8
202164_s_at	CNOT8	9337	CCR4-NOT transcription complex subunit 8
202165_at	PPP1R2	5504	"protein phosphatase 1, regulatory (inhibitor) subunit 2"
202166_s_at	PPP1R2	5504	"protein phosphatase 1, regulatory (inhibitor) subunit 2"
202167_s_at	MMS19	64210	"MMS19 homolog, cytosolic iron-sulfur assembly component"
202168_at			
202169_s_at	AASDHPPT	60496	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
202170_s_at	AASDHPPT	60496	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
202171_at	VEZF1	7716	vascular endothelial zinc finger 1
202172_at	VEZF1	7716	vascular endothelial zinc finger 1
202173_s_at	VEZF1	7716	vascular endothelial zinc finger 1
202174_s_at	PCM1	5108	pericentriolar material 1
202175_at	CHPF	79586	chondroitin polymerizing factor
202176_at	ERCC3	2071	excision repair cross-complementation group 3
202177_at	GAS6	2621	growth arrest-specific 6
202178_at	PRKCZ	5590	"protein kinase C, zeta"
202179_at	BLMH	642	bleomycin hydrolase
202180_s_at	MVP	9961	major vault protein
202181_at	SUSD6	9766	sushi domain containing 6
202182_at	KAT2A	2648	K(lysine) acetyltransferase 2A
202183_s_at	KIF22	3835	kinesin family member 22
202184_s_at	NUP133	55746	nucleoporin 133kDa
202185_at	PLOD3	8985	"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3"
202186_x_at	PPP2R5A	5525	"protein phosphatase 2, regulatory subunit B', alpha"
202187_s_at	PPP2R5A	5525	"protein phosphatase 2, regulatory subunit B', alpha"
202188_at	NUP93	9688	nucleoporin 93kDa
202189_x_at	PTBP1	5725	polypyrimidine tract binding protein 1
202190_at	CSTF1	1477	"cleavage stimulation factor, 3' pre-RNA, subunit 1"
202191_s_at	GAS7	8522	growth arrest-specific 7
202192_s_at	GAS7	8522	growth arrest-specific 7
202193_at	LIMK2	3985	LIM domain kinase 2
202194_at	TMED5	50999	transmembrane p24 trafficking protein 5
202195_s_at	TMED5	50999	transmembrane p24 trafficking protein 5
202196_s_at	DKK3	27122	dickkopf WNT signaling pathway inhibitor 3
202197_at	MTMR3	8897	myotubularin related protein 3
202198_s_at	MTMR3	8897	myotubularin related protein 3
202199_s_at	SRPK1	6732	SRSF protein kinase 1
202200_s_at	SRPK1	6732	SRSF protein kinase 1
202201_at	BLVRB	645	biliverdin reductase B
202202_s_at	LAMA4	3910	"laminin, alpha 4"
202203_s_at	AMFR	267	"autocrine motility factor receptor, E3 ubiquitin protein ligase"
202204_s_at	AMFR	267	"autocrine motility factor receptor, E3 ubiquitin protein ligase"
202205_at	VASP	7408	vasodilator-stimulated phosphoprotein
202206_at	ARL4C	10123	ADP-ribosylation factor like GTPase 4C
202207_at	ARL4C	10123	ADP-ribosylation factor like GTPase 4C
202208_s_at	ARL4C	10123	ADP-ribosylation factor like GTPase 4C
202209_at	LSM3	27258	"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
202210_x_at	GSK3A	2931	glycogen synthase kinase 3 alpha
202211_at	ARFGAP3	26286	ADP-ribosylation factor GTPase activating protein 3
202212_at	PES1	23481	pescadillo ribosomal biogenesis factor 1
202213_s_at	CUL4B	8450	cullin 4B
202214_s_at	CUL4B	8450	cullin 4B
202215_s_at	NFYC	4802	nuclear transcription factor Y subunit gamma
202216_x_at	NFYC	4802	nuclear transcription factor Y subunit gamma
202217_at			
202218_s_at	FADS2	9415	fatty acid desaturase 2
202219_at	SLC6A8	6535	"solute carrier family 6 (neurotransmitter transporter), member 8"
202220_at	KIAA0907	22889	KIAA0907
202221_s_at	EP300	2033	E1A binding protein p300
202222_s_at	DES	1674	desmin
202223_at	STT3A	3703	"STT3A, subunit of the oligosaccharyltransferase complex (catalytic)"
202224_at	CRK	1398	v-crk avian sarcoma virus CT10 oncogene homolog
202225_at	CRK	1398	v-crk avian sarcoma virus CT10 oncogene homolog
202226_s_at	CRK	1398	v-crk avian sarcoma virus CT10 oncogene homolog
202227_s_at	BRD8	10902	bromodomain containing 8
202228_s_at	NPTN	27020	neuroplastin
202229_s_at	CHERP	10523	calcium homeostasis endoplasmic reticulum protein
202230_s_at	CHERP	10523	calcium homeostasis endoplasmic reticulum protein
202231_at	EIF3M	10480	"eukaryotic translation initiation factor 3, subunit M"
202232_s_at	EIF3M	10480	"eukaryotic translation initiation factor 3, subunit M"
202233_s_at	UQCRH	7388	ubiquinol-cytochrome c reductase hinge protein
202234_s_at	SLC16A1	6566	"solute carrier family 16 (monocarboxylate transporter), member 1"
202235_at	SLC16A1	6566	"solute carrier family 16 (monocarboxylate transporter), member 1"
202236_s_at	SLC16A1	6566	"solute carrier family 16 (monocarboxylate transporter), member 1"
202237_at	NNMT	4837	nicotinamide N-methyltransferase
202238_s_at	NNMT	4837	nicotinamide N-methyltransferase
202239_at	PARP4	143	poly(ADP-ribose) polymerase family member 4
202240_at	PLK1	5347	polo-like kinase 1
202241_at	TRIB1	10221	tribbles pseudokinase 1
202242_at	TSPAN7	7102	tetraspanin 7
202243_s_at	PSMB4	5692	proteasome subunit beta 4
202244_at	PSMB4	5692	proteasome subunit beta 4
202245_at	LSS	4047	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
202246_s_at	CDK4	1019	cyclin-dependent kinase 4
202247_s_at	MTA1	9112	metastasis associated 1
202248_at	E2F4	1874	"E2F transcription factor 4, p107/p130-binding"
202249_s_at	DCAF8	50717	DDB1 and CUL4 associated factor 8
202250_s_at	DCAF8	50717	DDB1 and CUL4 associated factor 8
202251_at	PRPF3	9129	pre-mRNA processing factor 3
202252_at	RAB13	5872	"RAB13, member RAS oncogene family"
202253_s_at	DNM2	1785	dynamin 2
202254_at	SIPA1L1	26037	signal-induced proliferation-associated 1 like 1
202255_s_at	SIPA1L1	26037	signal-induced proliferation-associated 1 like 1
202256_at	CD2BP2	10421	CD2 (cytoplasmic tail) binding protein 2
202257_s_at	CD2BP2	10421	CD2 (cytoplasmic tail) binding protein 2
202258_s_at	N4BP2L2	10443	NEDD4 binding protein 2-like 2
202259_s_at	N4BP2L2	10443	NEDD4 binding protein 2-like 2
202260_s_at	STXBP1	6812	syntaxin binding protein 1
202261_at	VPS72	6944	vacuolar protein sorting 72 homolog (S. cerevisiae)
202262_x_at	DDAH2	23564	dimethylarginine dimethylaminohydrolase 2
202263_at	CYB5R1	51706	cytochrome b5 reductase 1
202264_s_at	TOMM40	10452	translocase of outer mitochondrial membrane 40 homolog (yeast)
202265_at	BMI1	648	"BMI1 proto-oncogene, polycomb ring finger"
202266_at	TDP2	51567	tyrosyl-DNA phosphodiesterase 2
202267_at	LAMC2	3918	"laminin, gamma 2"
202268_s_at	NAE1	8883	NEDD8 activating enzyme E1 subunit 1
202269_x_at	GBP1	2633	"guanylate binding protein 1, interferon-inducible"
202270_at	GBP1	2633	"guanylate binding protein 1, interferon-inducible"
202271_at	FBXO28	23219	F-box protein 28
202272_s_at	FBXO28	23219	F-box protein 28
202273_at	PDGFRB	5159	"platelet-derived growth factor receptor, beta polypeptide"
202274_at	ACTG2	72	"actin, gamma 2, smooth muscle, enteric"
202275_at	G6PD	2539	glucose-6-phosphate dehydrogenase
202276_at			
202277_at	SPTLC1	10558	"serine palmitoyltransferase, long chain base subunit 1"
202278_s_at	SPTLC1	10558	"serine palmitoyltransferase, long chain base subunit 1"
202279_at	C14orf2	9556	chromosome 14 open reading frame 2
202280_at			
202281_at	GAK	2580	cyclin G associated kinase
202282_at	HSD17B10	3028	hydroxysteroid (17-beta) dehydrogenase 10
202283_at	SERPINF1	5176	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1"
202284_s_at	CDKN1A	1026	"cyclin-dependent kinase inhibitor 1A (p21, Cip1)"
202285_s_at	TACSTD2	4070	tumor-associated calcium signal transducer 2
202286_s_at	TACSTD2	4070	tumor-associated calcium signal transducer 2
202287_s_at	TACSTD2	4070	tumor-associated calcium signal transducer 2
202288_at	MTOR	2475	mechanistic target of rapamycin (serine/threonine kinase)
202289_s_at	TACC2	10579	"transforming, acidic coiled-coil containing protein 2"
202290_at	PDAP1	11333	PDGFA associated protein 1
202291_s_at	MGP	4256	matrix Gla protein
202292_x_at	LYPLA2	11313	lysophospholipase II
202293_at	STAG1	10274	stromal antigen 1
202294_at	STAG1	10274	stromal antigen 1
202295_s_at	CTSH	1512	cathepsin H
202296_s_at	RER1	11079	retention in endoplasmic reticulum sorting receptor 1
202297_s_at	RER1	11079	retention in endoplasmic reticulum sorting receptor 1
202298_at	NDUFA1	4694	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa"
202299_s_at	LAMTOR5	10542	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
202300_at	LAMTOR5	10542	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
202301_s_at	RSRC2	65117	arginine/serine-rich coiled-coil 2
202302_s_at	RSRC2	65117	arginine/serine-rich coiled-coil 2
202303_x_at	SMARCA5	8467	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
202304_at	FNDC3A	22862	fibronectin type III domain containing 3A
202305_s_at	FEZ2	9637	fasciculation and elongation protein zeta 2 (zygin II)
202306_at	POLR2G	5436	polymerase (RNA) II (DNA directed) polypeptide G
202307_s_at	TAP1	6890	"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)"
202308_at	SREBF1	6720	sterol regulatory element binding transcription factor 1
202309_at	MTHFD1	4522	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase"
202310_s_at	COL1A1	1277	"collagen, type I, alpha 1"
202311_s_at	COL1A1	1277	"collagen, type I, alpha 1"
202312_s_at	COL1A1	1277	"collagen, type I, alpha 1"
202313_at	PPP2R2A	5520	"protein phosphatase 2, regulatory subunit B, alpha"
202314_at			
202315_s_at	BCR	613	breakpoint cluster region
202316_x_at	UBE4B	10277	ubiquitination factor E4B
202317_s_at	UBE4B	10277	ubiquitination factor E4B
202318_s_at	SENP6	26054	SUMO1/sentrin specific peptidase 6
202319_at	SENP6	26054	SUMO1/sentrin specific peptidase 6
202320_at	GTF3C1	2975	general transcription factor IIIC subunit 1
202321_at	GGPS1	9453	geranylgeranyl diphosphate synthase 1
202322_s_at	GGPS1	9453	geranylgeranyl diphosphate synthase 1
202323_s_at	ACBD3	64746	acyl-CoA binding domain containing 3
202324_s_at	ACBD3	64746	acyl-CoA binding domain containing 3
202325_s_at	ATP5J	522	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6"
202326_at	EHMT2	10919	euchromatic histone-lysine N-methyltransferase 2
202327_s_at	PKD1	5310	polycystic kidney disease 1 (autosomal dominant)
202328_s_at	PKD1	5310	polycystic kidney disease 1 (autosomal dominant)
202329_at	CSK	1445	c-src tyrosine kinase
202330_s_at	UNG	7374	uracil DNA glycosylase
202331_at	BCKDHA	593	"branched chain keto acid dehydrogenase E1, alpha polypeptide"
202332_at			
202333_s_at	UBE2B	7320	ubiquitin conjugating enzyme E2B
202334_s_at	UBE2B	7320	ubiquitin conjugating enzyme E2B
202335_s_at	UBE2B	7320	ubiquitin conjugating enzyme E2B
202336_s_at	PAM	5066	peptidylglycine alpha-amidating monooxygenase
202337_at	PMF1	11243	polyamine-modulated factor 1
202338_at	TK1	7083	"thymidine kinase 1, soluble"
202339_at	SYMPK	8189	symplekin
202340_x_at	NR4A1	3164	"nuclear receptor subfamily 4, group A, member 1"
202341_s_at	TRIM2	23321	tripartite motif containing 2
202342_s_at	TRIM2	23321	tripartite motif containing 2
202343_x_at	COX5B	1329	cytochrome c oxidase subunit Vb
202344_at	HSF1	3297	heat shock transcription factor 1
202345_s_at	FABP5	2171	fatty acid binding protein 5 (psoriasis-associated)
202346_at	UBE2K	3093	ubiquitin conjugating enzyme E2K
202347_s_at	UBE2K	3093	ubiquitin conjugating enzyme E2K
202348_s_at	TOR1A	1861	"torsin family 1, member A (torsin A)"
202349_at	TOR1A	1861	"torsin family 1, member A (torsin A)"
202350_s_at	MATN2	4147	matrilin 2
202351_at	ITGAV	3685	integrin alpha V
202352_s_at	PSMD12	5718	"proteasome 26S subunit, non-ATPase 12"
202353_s_at	PSMD12	5718	"proteasome 26S subunit, non-ATPase 12"
202354_s_at	GTF2F1	2962	general transcription factor IIF subunit 1
202355_s_at	GTF2F1	2962	general transcription factor IIF subunit 1
202356_s_at	GTF2F1	2962	general transcription factor IIF subunit 1
202357_s_at	CFB	629	complement factor B
202358_s_at	SNX19	399979	sorting nexin 19
202359_s_at	SNX19	399979	sorting nexin 19
202360_at	MAML1	9794	mastermind-like transcriptional coactivator 1
202361_at	SEC24C	9632	"SEC24 homolog C, COPII coat complex component"
202362_at	RAP1A	5906	"RAP1A, member of RAS oncogene family"
202363_at	SPOCK1	6695	"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1"
202364_at	MXI1	4601	"MAX interactor 1, dimerization protein"
202365_at	UNC119B	84747	unc-119 lipid binding chaperone B
202366_at	ACADS	35	"acyl-CoA dehydrogenase, C-2 to C-3 short chain"
202367_at	CUX1	1523	cut-like homeobox 1
202368_s_at	TRAM2	9697	translocation associated membrane protein 2
202369_s_at	TRAM2	9697	translocation associated membrane protein 2
202370_s_at	CBFB	865	"core-binding factor, beta subunit"
202371_at	TCEAL4	79921	transcription elongation factor A (SII)-like 4
202372_at	RAB3GAP2	25782	RAB3 GTPase activating protein subunit 2 (non-catalytic)
202373_s_at	RAB3GAP2	25782	RAB3 GTPase activating protein subunit 2 (non-catalytic)
202374_s_at	RAB3GAP2	25782	RAB3 GTPase activating protein subunit 2 (non-catalytic)
202375_at	SEC24D	9871	"SEC24 homolog D, COPII coat complex component"
202376_at	SERPINA3	12	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3"
202377_at	LEPROT	54741	leptin receptor overlapping transcript
202378_s_at	LEPROT	54741	leptin receptor overlapping transcript
202379_s_at	NKTR	4820	natural killer cell triggering receptor
202380_s_at	NKTR	4820	natural killer cell triggering receptor
202381_at	ADAM9	8754	ADAM metallopeptidase domain 9
202382_s_at	GNPDA1	10007	glucosamine-6-phosphate deaminase 1
202383_at	KDM5C	8242	lysine (K)-specific demethylase 5C
202384_s_at	TCOF1	6949	Treacher Collins-Franceschetti syndrome 1
202385_s_at	TCOF1	6949	Treacher Collins-Franceschetti syndrome 1
202386_s_at	KIAA0430	9665	KIAA0430
202387_at	BAG1	573	BCL2-associated athanogene
202388_at	RGS2	5997	regulator of G-protein signaling 2
202389_s_at	HTT	3064	huntingtin
202390_s_at			
202391_at	BASP1	10409	"brain abundant, membrane attached signal protein 1"
202392_s_at	PISD	23761	phosphatidylserine decarboxylase
202393_s_at	KLF10	7071	Kruppel-like factor 10
202394_s_at	ABCF3	55324	ATP binding cassette subfamily F member 3
202395_at	NSF	4905	N-ethylmaleimide-sensitive factor
202396_at	TCERG1	10915	transcription elongation regulator 1
202397_at	NUTF2	10204	nuclear transport factor 2
202398_at			
202399_s_at			
202400_s_at	SRF	6722	serum response factor
202401_s_at	SRF	6722	serum response factor
202402_s_at	CARS	833	cysteinyl-tRNA synthetase
202403_s_at	COL1A2	1278	"collagen, type I, alpha 2"
202404_s_at	COL1A2	1278	"collagen, type I, alpha 2"
202405_at	TIAL1	7073	TIA1 cytotoxic granule-associated RNA binding protein-like 1
202406_s_at	TIAL1	7073	TIA1 cytotoxic granule-associated RNA binding protein-like 1
202407_s_at	PRPF31	26121	pre-mRNA processing factor 31
202408_s_at	PRPF31	26121	pre-mRNA processing factor 31
202409_at			
202410_x_at			
202411_at	IFI27	3429	"interferon, alpha-inducible protein 27"
202412_s_at	USP1	7398	ubiquitin specific peptidase 1
202413_s_at	USP1	7398	ubiquitin specific peptidase 1
202414_at	ERCC5	2073	excision repair cross-complementation group 5
202415_s_at	HSPBP1	23640	"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1"
202416_at	DNAJC7	7266	"DnaJ (Hsp40) homolog, subfamily C, member 7"
